Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS
1610612737	0021801220	APR 10, 2019	ATL vs. IND	L	29	53	0.354	240	43	103	0.417	17	41	0.415	31	38	0.816	22	39	61	29	5	7	17	25	134
1610612737	0021801202	APR 07, 2019	ATL @ MIL	L	29	52	0.358	240	40	100	0.4	17	45	0.378	10	19	0.526	9	39	48	25	2	3	11	28	107
1610612737	0021801181	APR 05, 2019	ATL @ ORL	L	29	51	0.363	240	41	94	0.436	10	39	0.256	21	31	0.677	10	28	38	21	16	4	14	21	113
1610612737	0021801168	APR 03, 2019	ATL vs. PHI	W	29	50	0.367	240	48	92	0.522	12	36	0.333	22	28	0.786	11	33	44	29	7	7	11	26	130
1610612737	0021801162	APR 02, 2019	ATL @ SAS	L	28	50	0.359	240	43	94	0.457	12	34	0.353	13	20	0.65	11	32	43	26	13	2	11	18	111
1610612737	0021801145	MAR 31, 2019	ATL vs. MIL	W	28	49	0.364	265	52	118	0.441	22	61	0.361	10	17	0.588	15	43	58	36	10	10	9	13	136
1610612737	0021801131	MAR 29, 2019	ATL vs. POR	L	27	49	0.355	240	38	94	0.404	9	38	0.237	13	14	0.929	8	33	41	20	5	7	10	22	98
1610612737	0021801113	MAR 26, 2019	ATL @ NOP	W	27	48	0.36	240	44	97	0.454	19	51	0.373	23	26	0.885	9	32	41	30	13	4	16	26	130
1610612737	0021801088	MAR 23, 2019	ATL vs. PHI	W	26	48	0.351	240	49	106	0.462	15	47	0.319	16	21	0.762	15	34	49	28	8	7	12	25	129
1610612737	0021801076	MAR 21, 2019	ATL vs. UTA	W	25	48	0.342	240	41	87	0.471	19	40	0.475	16	23	0.696	9	34	43	26	8	5	16	23	117
1610612737	0021801060	MAR 19, 2019	ATL vs. HOU	L	24	48	0.333	240	39	84	0.464	15	40	0.375	12	15	0.8	8	37	45	30	6	1	19	23	105
1610612737	0021801046	MAR 17, 2019	ATL @ ORL	L	24	47	0.338	240	38	91	0.418	8	35	0.229	7	10	0.7	8	42	50	20	8	3	18	29	91
1610612737	0021801034	MAR 16, 2019	ATL @ BOS	L	24	46	0.343	240	43	100	0.43	15	40	0.375	19	24	0.792	19	31	50	27	11	5	17	25	120
1610612737	0021801016	MAR 13, 2019	ATL vs. MEM	W	24	45	0.348	240	52	103	0.505	17	45	0.378	11	14	0.786	15	36	51	35	9	9	11	26	132
1610612737	0021800995	MAR 10, 2019	ATL vs. NOP	W	23	45	0.338	240	48	98	0.49	17	37	0.459	15	18	0.833	10	46	56	30	4	5	9	12	128
1610612737	0021800987	MAR 09, 2019	ATL vs. BKN	L	22	45	0.328	240	39	105	0.371	8	41	0.195	26	32	0.813	18	39	57	22	7	2	10	37	112
1610612737	0021800968	MAR 06, 2019	ATL vs. SAS	L	22	44	0.333	240	36	92	0.391	13	43	0.302	19	24	0.792	11	36	47	21	8	2	14	18	104
1610612737	0021800953	MAR 04, 2019	ATL @ MIA	L	22	43	0.338	240	38	91	0.418	17	46	0.37	20	25	0.8	16	26	42	25	9	2	14	21	113
1610612737	0021800946	MAR 03, 2019	ATL @ CHI	W	22	42	0.344	240	42	89	0.472	21	42	0.5	18	28	0.643	11	35	46	30	10	5	13	18	123
1610612737	0021800928	MAR 01, 2019	ATL vs. CHI	L	21	42	0.333	340	61	123	0.496	22	60	0.367	17	25	0.68	9	50	59	33	11	8	20	34	161
1610612737	0021800912	FEB 27, 2019	ATL vs. MIN	W	21	41	0.339	265	46	108	0.426	12	29	0.414	27	32	0.844	18	47	65	32	1	6	12	25	131
1610612737	0021800903	FEB 25, 2019	ATL @ HOU	L	20	41	0.328	240	39	80	0.488	17	38	0.447	16	23	0.696	10	31	41	21	6	6	17	24	111
1610612737	0021800883	FEB 23, 2019	ATL vs. PHX	W	20	40	0.333	240	38	92	0.413	12	33	0.364	32	38	0.842	12	38	50	22	8	9	13	22	120
1610612737	0021800877	FEB 22, 2019	ATL vs. DET	L	19	40	0.322	240	43	88	0.489	20	42	0.476	16	19	0.842	10	37	47	21	6	4	18	24	122
1610612737	0021800865	FEB 14, 2019	ATL vs. NYK	L	19	39	0.328	240	33	91	0.363	10	38	0.263	15	19	0.789	10	31	41	19	8	4	12	24	91
1610612737	0021800848	FEB 12, 2019	ATL vs. LAL	W	19	38	0.333	240	40	92	0.435	16	42	0.381	21	26	0.808	6	41	47	29	8	6	20	24	117
1610612737	0021800837	FEB 10, 2019	ATL vs. ORL	L	18	38	0.321	240	37	80	0.463	13	32	0.406	21	25	0.84	5	28	33	27	5	6	11	21	108
1610612737	0021800827	FEB 09, 2019	ATL vs. CHA	L	18	37	0.327	240	46	86	0.535	14	33	0.424	14	19	0.737	10	26	36	26	10	3	18	18	120
1610612737	0021800813	FEB 07, 2019	ATL vs. TOR	L	18	36	0.333	240	36	80	0.45	16	35	0.457	13	25	0.52	8	34	42	25	5	3	17	25	101
1610612737	0021800791	FEB 04, 2019	ATL @ WAS	W	18	35	0.34	240	46	91	0.505	20	40	0.5	25	29	0.862	14	36	50	29	7	2	12	22	137
1610612737	0021800784	FEB 02, 2019	ATL @ PHX	W	17	35	0.327	240	43	84	0.512	14	32	0.438	18	26	0.692	16	37	53	21	6	5	24	18	118
1610612737	0021800773	FEB 01, 2019	ATL @ UTA	L	16	35	0.314	240	39	98	0.398	14	46	0.304	20	24	0.833	8	32	40	23	11	4	11	27	112
1610612737	0021800762	JAN 30, 2019	ATL @ SAC	L	16	34	0.32	240	38	86	0.442	16	46	0.348	21	25	0.84	9	27	36	24	7	3	20	19	113
1610612737	0021800748	JAN 28, 2019	ATL @ LAC	W	16	33	0.327	240	44	87	0.506	10	34	0.294	25	29	0.862	15	29	44	28	7	6	17	25	123
1610612737	0021800734	JAN 26, 2019	ATL @ POR	L	15	33	0.313	240	42	92	0.457	12	33	0.364	15	20	0.75	9	27	36	24	9	7	10	27	111
1610612737	0021800712	JAN 23, 2019	ATL @ CHI	W	15	32	0.319	240	45	90	0.5	15	40	0.375	16	21	0.762	16	35	51	31	11	2	17	20	121
1610612737	0021800695	JAN 21, 2019	ATL vs. ORL	L	14	32	0.304	240	39	86	0.453	9	30	0.3	16	23	0.696	9	35	44	23	5	3	13	24	103
1610612737	0021800683	JAN 19, 2019	ATL vs. BOS	L	14	31	0.311	240	40	92	0.435	12	41	0.293	13	14	0.929	13	36	49	28	8	6	20	20	105
1610612737	0021800653	JAN 15, 2019	ATL vs. OKC	W	14	30	0.318	240	56	90	0.622	18	37	0.486	12	16	0.75	10	34	44	36	8	4	18	28	142
1610612737	0021800640	JAN 13, 2019	ATL vs. MIL	L	13	30	0.302	240	39	96	0.406	12	38	0.316	24	30	0.8	18	36	54	19	3	5	24	30	114
1610612737	0021800621	JAN 11, 2019	ATL @ PHI	W	13	29	0.31	240	45	81	0.556	12	25	0.48	21	27	0.778	15	29	44	27	7	4	21	24	123
1610612737	0021800609	JAN 09, 2019	ATL @ BKN	L	12	29	0.293	240	36	99	0.364	6	35	0.171	22	25	0.88	18	34	52	17	8	6	19	24	100
1610612737	0021800602	JAN 08, 2019	ATL @ TOR	L	12	28	0.3	240	40	87	0.46	10	27	0.37	11	16	0.688	13	37	50	22	12	2	26	22	101
1610612737	0021800587	JAN 06, 2019	ATL vs. MIA	W	12	27	0.308	240	43	91	0.473	10	24	0.417	10	13	0.769	14	45	59	25	7	2	17	22	106
1610612737	0021800572	JAN 04, 2019	ATL @ MIL	L	11	27	0.289	240	37	85	0.435	14	41	0.341	24	35	0.686	5	26	31	26	11	3	21	23	112
1610612737	0021800556	JAN 02, 2019	ATL @ WAS	L	11	26	0.297	240	40	95	0.421	10	31	0.323	8	13	0.615	13	37	50	26	5	6	14	19	98
1610612737	0021800542	DEC 31, 2018	ATL @ IND	L	11	25	0.306	240	41	95	0.432	13	32	0.406	13	19	0.684	21	32	53	24	8	5	17	23	108
1610612737	0021800529	DEC 29, 2018	ATL vs. CLE	W	11	24	0.314	240	43	98	0.439	10	37	0.27	15	25	0.6	17	36	53	27	7	4	13	25	111
1610612737	0021800522	DEC 28, 2018	ATL @ MIN	W	10	24	0.294	265	47	100	0.47	16	35	0.457	13	20	0.65	17	41	58	32	10	6	23	33	123
1610612737	0021800504	DEC 26, 2018	ATL vs. IND	L	9	24	0.273	240	45	89	0.506	17	36	0.472	14	18	0.778	11	30	41	33	8	6	19	24	121
1610612737	0021800486	DEC 23, 2018	ATL @ DET	W	9	23	0.281	240	36	91	0.396	6	23	0.261	20	25	0.8	15	39	54	24	9	9	16	25	98
1610612737	0021800472	DEC 21, 2018	ATL @ NYK	W	8	23	0.258	240	43	91	0.473	10	29	0.345	18	24	0.75	15	39	54	29	4	1	16	18	114
1610612737	0021800452	DEC 18, 2018	ATL vs. WAS	W	7	23	0.233	240	37	79	0.468	12	32	0.375	32	39	0.821	13	36	49	23	4	5	23	29	118
1610612737	0021800436	DEC 16, 2018	ATL @ BKN	L	6	23	0.207	240	47	85	0.553	14	29	0.483	19	25	0.76	8	25	33	38	9	5	14	22	127
1610612737	0021800420	DEC 14, 2018	ATL @ BOS	L	6	22	0.214	240	36	86	0.419	16	38	0.421	20	32	0.625	16	28	44	27	10	5	24	19	108
1610612737	0021800412	DEC 12, 2018	ATL @ DAL	L	6	21	0.222	240	43	93	0.462	11	33	0.333	10	14	0.714	16	28	44	21	7	2	21	30	107
1610612737	0021800380	DEC 08, 2018	ATL vs. DEN	W	6	20	0.231	240	40	93	0.43	15	42	0.357	11	16	0.688	9	42	51	33	9	11	18	23	106
1610612737	0021800357	DEC 05, 2018	ATL vs. WAS	L	5	20	0.2	240	41	92	0.446	12	38	0.316	23	31	0.742	8	35	43	28	13	4	17	27	117
1610612737	0021800344	DEC 03, 2018	ATL vs. GSW	L	5	19	0.208	240	44	90	0.489	5	26	0.192	18	24	0.75	9	26	35	23	10	4	18	21	111
1610612737	0021800325	NOV 30, 2018	ATL @ OKC	L	5	18	0.217	240	43	96	0.448	11	36	0.306	12	20	0.6	14	28	42	26	15	3	21	12	109
1610612737	0021800306	NOV 28, 2018	ATL @ CHA	L	5	17	0.227	240	32	93	0.344	11	44	0.25	19	22	0.864	16	38	54	20	11	8	19	25	94
1610612737	0021800302	NOV 27, 2018	ATL @ MIA	W	5	16	0.238	240	38	80	0.475	12	31	0.387	27	32	0.844	10	36	46	22	13	7	24	24	115
1610612737	0021800288	NOV 25, 2018	ATL vs. CHA	W	4	16	0.2	240	50	94	0.532	16	39	0.41	8	11	0.727	9	32	41	34	5	9	15	23	124
1610612737	0021800268	NOV 23, 2018	ATL vs. BOS	L	3	16	0.158	240	35	81	0.432	6	35	0.171	20	29	0.69	5	35	40	22	9	7	20	26	96
1610612737	0021800254	NOV 21, 2018	ATL vs. TOR	L	3	15	0.167	240	42	93	0.452	10	36	0.278	14	18	0.778	9	25	34	24	10	7	9	21	108
1610612737	0021800243	NOV 19, 2018	ATL vs. LAC	L	3	14	0.176	240	45	101	0.446	12	38	0.316	17	19	0.895	16	35	51	29	6	6	14	38	119
1610612737	0021800226	NOV 17, 2018	ATL @ IND	L	3	13	0.188	240	31	87	0.356	8	29	0.276	19	27	0.704	5	36	41	20	15	6	18	24	89
1610612737	0021800214	NOV 15, 2018	ATL @ DEN	L	3	12	0.2	240	32	92	0.348	9	42	0.214	20	27	0.741	15	28	43	20	7	5	19	22	93
1610612737	0021800201	NOV 13, 2018	ATL @ GSW	L	3	11	0.214	240	40	89	0.449	12	32	0.375	11	15	0.733	10	32	42	25	9	2	14	18	103
1610612737	0021800189	NOV 11, 2018	ATL @ LAL	L	3	10	0.231	240	41	95	0.432	13	37	0.351	11	13	0.846	10	34	44	25	11	4	17	23	106
1610612737	0021800169	NOV 09, 2018	ATL vs. DET	L	3	9	0.25	240	36	79	0.456	7	28	0.25	30	40	0.75	9	44	53	17	6	2	16	21	109
1610612737	0021800155	NOV 07, 2018	ATL vs. NYK	L	3	8	0.273	240	37	92	0.402	11	38	0.289	22	29	0.759	15	30	45	26	5	9	17	30	107
1610612737	0021800149	NOV 06, 2018	ATL @ CHA	L	3	7	0.3	240	41	85	0.482	6	30	0.2	14	18	0.778	7	30	37	22	13	9	22	18	102
1610612737	0021800128	NOV 03, 2018	ATL vs. MIA	W	3	6	0.333	240	46	88	0.523	13	32	0.406	18	23	0.783	8	29	37	33	11	7	16	21	123
1610612737	0021800114	NOV 01, 2018	ATL vs. SAC	L	2	6	0.25	240	42	87	0.483	8	31	0.258	23	34	0.676	10	33	43	26	6	6	22	28	115
1610612737	0021800097	OCT 30, 2018	ATL @ CLE	L	2	5	0.286	240	44	82	0.537	15	35	0.429	11	17	0.647	6	33	39	25	6	8	22	29	114
1610612737	0021800088	OCT 29, 2018	ATL @ PHI	L	2	4	0.333	240	35	94	0.372	8	37	0.216	14	21	0.667	10	37	47	20	10	3	13	18	92
1610612737	0021800076	OCT 27, 2018	ATL vs. CHI	L	2	3	0.4	240	27	84	0.321	12	40	0.3	19	23	0.826	11	37	48	20	9	8	22	13	85
1610612737	0021800052	OCT 24, 2018	ATL vs. DAL	W	2	2	0.5	240	37	91	0.407	15	38	0.395	22	31	0.71	10	44	54	28	6	6	15	26	111
1610612737	0021800036	OCT 21, 2018	ATL @ CLE	W	1	2	0.333	240	48	98	0.49	22	47	0.468	15	19	0.789	9	35	44	32	9	7	12	21	133
1610612737	0021800020	OCT 19, 2018	ATL @ MEM	L	0	2	0.0	240	41	83	0.494	14	30	0.467	21	36	0.583	11	29	40	27	9	5	19	31	117
1610612737	0021800007	OCT 17, 2018	ATL @ NYK	L	0	1	0.0	240	41	90	0.456	10	36	0.278	15	18	0.833	7	38	45	19	7	3	24	30	107
1610612738	0021801211	APR 09, 2019	BOS @ WAS	W	49	33	0.598	240	45	99	0.455	15	44	0.341	11	23	0.478	13	37	50	27	10	3	5	17	116
1610612738	0021801203	APR 07, 2019	BOS vs. ORL	L	48	33	0.593	240	42	89	0.472	12	31	0.387	12	14	0.857	6	33	39	28	9	4	13	19	108
1610612738	0021801183	APR 05, 2019	BOS @ IND	W	48	32	0.6	240	48	92	0.522	7	27	0.259	14	16	0.875	7	42	49	27	7	6	11	15	117
1610612738	0021801170	APR 03, 2019	BOS @ MIA	W	47	32	0.595	240	38	80	0.475	9	24	0.375	27	31	0.871	6	36	42	25	8	7	11	21	112
1610612738	0021801153	APR 01, 2019	BOS vs. MIA	W	46	32	0.59	240	36	91	0.396	17	40	0.425	21	24	0.875	14	35	49	25	8	2	12	18	110
1610612738	0021801137	MAR 30, 2019	BOS @ BKN	L	45	32	0.584	240	35	83	0.422	8	20	0.4	18	23	0.783	7	32	39	19	8	7	15	25	96
1610612738	0021801130	MAR 29, 2019	BOS vs. IND	W	45	31	0.592	240	44	86	0.512	13	27	0.481	13	17	0.765	7	36	43	27	8	5	14	19	114
1610612738	0021801108	MAR 26, 2019	BOS @ CLE	W	44	31	0.587	240	46	91	0.505	10	25	0.4	14	19	0.737	11	35	46	23	8	3	10	21	116
1610612738	0021801100	MAR 24, 2019	BOS vs. SAS	L	43	31	0.581	240	38	94	0.404	7	35	0.2	13	16	0.813	11	34	45	23	4	2	8	14	96
1610612738	0021801087	MAR 23, 2019	BOS @ CHA	L	43	30	0.589	240	44	93	0.473	19	43	0.442	10	15	0.667	7	35	42	31	6	8	10	23	117
1610612738	0021801067	MAR 20, 2019	BOS @ PHI	L	43	29	0.597	240	45	96	0.469	12	32	0.375	13	16	0.813	10	36	46	22	1	3	8	25	115
1610612738	0021801052	MAR 18, 2019	BOS vs. DEN	L	43	28	0.606	240	39	93	0.419	12	39	0.308	15	19	0.789	12	25	37	24	12	5	12	16	105
1610612738	0021801034	MAR 16, 2019	BOS vs. ATL	W	43	27	0.614	240	44	93	0.473	13	36	0.361	28	37	0.757	11	35	46	30	10	7	14	21	129
1610612738	0021801022	MAR 14, 2019	BOS vs. SAC	W	42	27	0.609	240	49	97	0.505	9	28	0.321	19	26	0.731	10	42	52	32	7	2	13	20	126
1610612738	0021801006	MAR 11, 2019	BOS @ LAC	L	41	27	0.603	240	44	91	0.484	14	36	0.389	13	19	0.684	7	22	29	26	11	4	13	24	115
1610612738	0021800989	MAR 09, 2019	BOS @ LAL	W	41	26	0.612	240	48	93	0.516	14	38	0.368	10	14	0.714	6	37	43	32	6	5	13	17	120
1610612738	0021800973	MAR 06, 2019	BOS @ SAC	W	40	26	0.606	240	40	79	0.506	13	33	0.394	18	21	0.857	3	32	35	26	11	1	17	22	111
1610612738	0021800964	MAR 05, 2019	BOS @ GSW	W	39	26	0.6	240	49	96	0.51	14	34	0.412	16	17	0.941	9	37	46	38	12	5	11	24	128
1610612738	0021800945	MAR 03, 2019	BOS vs. HOU	L	38	26	0.594	240	37	77	0.481	8	28	0.286	22	29	0.759	8	36	44	23	7	0	13	23	104
1610612738	0021800931	MAR 01, 2019	BOS vs. WAS	W	38	25	0.603	240	42	94	0.447	10	35	0.286	13	17	0.765	11	35	46	26	12	3	12	18	107
1610612738	0021800913	FEB 27, 2019	BOS vs. POR	L	37	25	0.597	240	40	86	0.465	5	28	0.179	7	10	0.7	8	33	41	20	5	4	16	20	92
1610612738	0021800909	FEB 26, 2019	BOS @ TOR	L	37	24	0.607	240	33	86	0.384	6	30	0.2	23	28	0.821	10	37	47	24	6	4	14	20	95
1610612738	0021800889	FEB 23, 2019	BOS @ CHI	L	37	23	0.617	240	45	92	0.489	10	29	0.345	16	21	0.762	6	26	32	26	6	7	7	18	116
1610612738	0021800870	FEB 21, 2019	BOS @ MIL	L	37	22	0.627	240	39	102	0.382	14	40	0.35	5	6	0.833	12	38	50	19	11	9	7	15	97
1610612738	0021800855	FEB 13, 2019	BOS vs. DET	W	37	21	0.638	240	45	88	0.511	16	39	0.41	12	15	0.8	10	37	47	32	8	2	16	22	118
1610612738	0021800849	FEB 12, 2019	BOS @ PHI	W	36	21	0.632	240	41	88	0.466	13	29	0.448	17	21	0.81	8	33	41	24	9	3	5	23	112
1610612738	0021800829	FEB 09, 2019	BOS vs. LAC	L	35	21	0.625	240	39	92	0.424	9	26	0.346	25	31	0.806	8	37	45	21	9	3	12	29	112
1610612738	0021800814	FEB 07, 2019	BOS vs. LAL	L	35	20	0.636	240	46	94	0.489	16	38	0.421	20	20	1.0	11	37	48	35	7	5	8	16	128
1610612738	0021800797	FEB 05, 2019	BOS @ CLE	W	35	19	0.648	240	40	82	0.488	9	26	0.346	14	14	1.0	8	34	42	29	10	10	13	14	103
1610612738	0021800788	FEB 03, 2019	BOS vs. OKC	W	34	19	0.642	240	54	91	0.593	13	34	0.382	13	17	0.765	5	33	38	36	8	6	14	22	134
1610612738	0021800771	FEB 01, 2019	BOS @ NYK	W	33	19	0.635	240	46	100	0.46	13	37	0.351	8	10	0.8	11	32	43	25	11	7	7	18	113
1610612738	0021800756	JAN 30, 2019	BOS vs. CHA	W	32	19	0.627	240	50	90	0.556	12	29	0.414	14	16	0.875	12	41	53	34	10	7	10	14	126
1610612738	0021800746	JAN 28, 2019	BOS vs. BKN	W	31	19	0.62	240	45	100	0.45	13	40	0.325	9	10	0.9	16	36	52	29	11	16	17	16	112
1610612738	0021800732	JAN 26, 2019	BOS vs. GSW	L	30	19	0.612	240	41	99	0.414	15	40	0.375	14	15	0.933	15	34	49	23	6	4	14	22	111
1610612738	0021800707	JAN 23, 2019	BOS vs. CLE	W	30	18	0.625	240	45	86	0.523	12	25	0.48	21	23	0.913	9	34	43	25	12	5	14	20	123
1610612738	0021800698	JAN 21, 2019	BOS vs. MIA	W	29	18	0.617	240	43	87	0.494	12	30	0.4	9	10	0.9	8	28	36	26	13	7	19	21	107
1610612738	0021800683	JAN 19, 2019	BOS @ ATL	W	28	18	0.609	240	39	88	0.443	12	32	0.375	23	25	0.92	11	32	43	19	10	8	15	18	113
1610612738	0021800671	JAN 18, 2019	BOS vs. MEM	W	27	18	0.6	240	44	86	0.512	17	38	0.447	17	22	0.773	10	42	52	29	5	9	17	20	122
1610612738	0021800658	JAN 16, 2019	BOS vs. TOR	W	26	18	0.591	240	46	92	0.5	14	30	0.467	11	13	0.846	14	35	49	32	7	6	14	24	117
1610612738	0021800645	JAN 14, 2019	BOS @ BKN	L	25	18	0.581	240	37	91	0.407	11	36	0.306	17	23	0.739	10	31	41	21	10	8	10	21	102
1610612738	0021800632	JAN 12, 2019	BOS @ ORL	L	25	17	0.595	240	38	90	0.422	8	32	0.25	19	28	0.679	10	36	46	19	7	3	8	18	103
1610612738	0021800617	JAN 10, 2019	BOS @ MIA	L	25	16	0.61	240	36	89	0.404	12	34	0.353	15	17	0.882	9	28	37	20	5	8	10	10	99
1610612738	0021800607	JAN 09, 2019	BOS vs. IND	W	25	15	0.625	240	50	88	0.568	14	32	0.438	21	24	0.875	9	39	48	32	7	7	13	25	135
1610612738	0021800592	JAN 07, 2019	BOS vs. BKN	W	24	15	0.615	240	47	93	0.505	12	32	0.375	10	12	0.833	6	37	43	37	13	2	13	21	116
1610612738	0021800566	JAN 04, 2019	BOS vs. DAL	W	23	15	0.605	240	42	96	0.438	21	45	0.467	9	11	0.818	14	39	53	35	12	4	12	16	114
1610612738	0021800558	JAN 02, 2019	BOS vs. MIN	W	22	15	0.595	240	45	76	0.592	12	30	0.4	13	15	0.867	3	30	33	34	10	9	16	21	115
1610612738	0021800545	DEC 31, 2018	BOS @ SAS	L	21	15	0.583	240	43	88	0.489	11	34	0.324	14	20	0.7	9	31	40	30	5	8	12	17	111
1610612738	0021800531	DEC 29, 2018	BOS @ MEM	W	21	14	0.6	240	40	80	0.5	16	36	0.444	16	18	0.889	7	29	36	29	10	4	17	24	112
1610612738	0021800512	DEC 27, 2018	BOS @ HOU	L	20	14	0.588	240	38	81	0.469	12	31	0.387	25	31	0.806	6	31	37	28	9	3	11	22	113
1610612738	0021800499	DEC 25, 2018	BOS vs. PHI	W	20	13	0.606	265	45	108	0.417	14	41	0.341	17	20	0.85	13	42	55	21	8	4	9	21	121
1610612738	0021800488	DEC 23, 2018	BOS vs. CHA	W	19	13	0.594	240	43	86	0.5	13	39	0.333	20	25	0.8	11	36	47	30	8	4	14	22	119
1610612738	0021800473	DEC 21, 2018	BOS vs. MIL	L	18	13	0.581	240	35	91	0.385	10	34	0.294	27	36	0.75	9	27	36	22	13	3	5	16	107
1610612738	0021800458	DEC 19, 2018	BOS vs. PHX	L	18	12	0.6	240	38	85	0.447	15	39	0.385	12	14	0.857	9	28	37	26	13	15	16	17	103
1610612738	0021800431	DEC 15, 2018	BOS @ DET	L	18	11	0.621	240	39	94	0.415	9	33	0.273	17	23	0.739	12	32	44	19	11	4	14	25	104
1610612738	0021800420	DEC 14, 2018	BOS vs. ATL	W	18	10	0.643	240	46	95	0.484	19	39	0.487	18	20	0.9	13	34	47	28	15	9	21	21	129
1610612738	0021800409	DEC 12, 2018	BOS @ WAS	W	17	10	0.63	265	47	104	0.452	11	38	0.289	25	25	1.0	14	36	50	20	6	2	13	19	130
1610612738	0021800393	DEC 10, 2018	BOS vs. NOP	W	16	10	0.615	240	44	90	0.489	12	39	0.308	13	19	0.684	14	37	51	23	8	5	13	21	113
1610612738	0021800383	DEC 08, 2018	BOS @ CHI	W	15	10	0.6	240	50	93	0.538	22	43	0.512	11	15	0.733	13	41	54	34	10	4	7	14	133
1610612738	0021800365	DEC 06, 2018	BOS vs. NYK	W	14	10	0.583	240	49	92	0.533	13	38	0.342	17	20	0.85	7	39	46	32	8	6	9	24	128
1610612738	0021800335	DEC 01, 2018	BOS @ MIN	W	13	10	0.565	240	40	85	0.471	17	44	0.386	21	21	1.0	7	33	40	30	9	3	14	25	118
1610612738	0021800319	NOV 30, 2018	BOS vs. CLE	W	12	10	0.545	240	49	92	0.533	17	31	0.548	13	16	0.813	12	35	47	30	4	4	10	27	128
1610612738	0021800298	NOV 26, 2018	BOS @ NOP	W	11	10	0.524	240	48	97	0.495	19	39	0.487	9	10	0.9	14	28	42	27	14	4	13	25	124
1610612738	0021800283	NOV 24, 2018	BOS @ DAL	L	10	10	0.5	240	41	86	0.477	10	28	0.357	12	13	0.923	9	33	42	19	8	3	17	21	104
1610612738	0021800268	NOV 23, 2018	BOS @ ATL	W	10	9	0.526	240	42	91	0.462	13	40	0.325	17	21	0.81	7	36	43	31	11	7	16	29	114
1610612738	0021800255	NOV 21, 2018	BOS vs. NYK	L	9	9	0.5	240	38	97	0.392	10	33	0.303	23	32	0.719	15	35	50	30	10	9	8	16	109
1610612738	0021800239	NOV 19, 2018	BOS @ CHA	L	9	8	0.529	240	45	89	0.506	9	32	0.281	13	18	0.722	8	33	41	31	9	6	12	22	112
1610612738	0021800229	NOV 17, 2018	BOS vs. UTA	L	9	7	0.563	240	35	91	0.385	5	33	0.152	11	20	0.55	17	34	51	16	11	4	14	22	86
1610612738	0021800216	NOV 16, 2018	BOS vs. TOR	W	9	6	0.6	265	47	89	0.528	9	26	0.346	20	24	0.833	9	37	46	25	9	6	18	23	123
1610612738	0021800204	NOV 14, 2018	BOS vs. CHI	W	8	6	0.571	240	42	90	0.467	15	34	0.441	12	14	0.857	8	43	51	27	12	5	13	12	111
1610612738	0021800188	NOV 11, 2018	BOS @ POR	L	7	6	0.538	240	36	93	0.387	14	42	0.333	8	10	0.8	11	31	42	19	11	5	12	16	94
1610612738	0021800172	NOV 09, 2018	BOS @ UTA	L	7	5	0.583	240	39	88	0.443	17	43	0.395	20	22	0.909	5	23	28	31	11	3	8	20	115
1610612738	0021800164	NOV 08, 2018	BOS @ PHX	W	7	4	0.636	265	39	97	0.402	14	37	0.378	24	31	0.774	17	39	56	21	6	6	16	18	116
1610612738	0021800145	NOV 05, 2018	BOS @ DEN	L	6	4	0.6	240	44	87	0.506	9	31	0.29	10	12	0.833	7	33	40	22	9	9	12	21	107
1610612738	0021800127	NOV 03, 2018	BOS @ IND	L	6	3	0.667	240	38	88	0.432	19	46	0.413	6	9	0.667	10	35	45	23	6	8	14	20	101
1610612738	0021800115	NOV 01, 2018	BOS vs. MIL	W	6	2	0.75	240	41	92	0.446	24	55	0.436	11	13	0.846	8	34	42	30	5	8	12	23	117
1610612738	0021800099	OCT 30, 2018	BOS vs. DET	W	5	2	0.714	240	37	84	0.44	9	31	0.29	25	32	0.781	8	38	46	25	8	4	14	20	108
1610612738	0021800074	OCT 27, 2018	BOS @ DET	W	4	2	0.667	240	39	86	0.453	14	34	0.412	17	25	0.68	8	46	54	25	4	8	13	26	109
1610612738	0021800065	OCT 25, 2018	BOS @ OKC	W	3	2	0.6	240	33	86	0.384	11	32	0.344	24	33	0.727	10	35	45	19	7	1	11	27	101
1610612738	0021800040	OCT 22, 2018	BOS vs. ORL	L	2	2	0.5	240	37	91	0.407	9	40	0.225	7	9	0.778	9	42	51	21	6	3	12	15	90
1610612738	0021800028	OCT 20, 2018	BOS @ NYK	W	2	1	0.667	240	33	82	0.402	9	25	0.36	28	33	0.848	11	36	47	21	8	2	15	26	103
1610612738	0021800019	OCT 19, 2018	BOS @ TOR	L	1	1	0.5	240	40	99	0.404	14	36	0.389	7	10	0.7	16	33	49	29	4	6	14	27	101
1610612738	0021800001	OCT 16, 2018	BOS vs. PHI	W	1	0	1.0	240	42	97	0.433	11	37	0.297	10	14	0.714	12	43	55	21	7	5	14	20	105
1610612739	0021801209	APR 09, 2019	CLE vs. CHA	L	19	63	0.232	240	40	89	0.449	11	30	0.367	6	8	0.75	14	27	41	24	3	2	14	18	97
1610612739	0021801196	APR 07, 2019	CLE vs. SAS	L	19	62	0.235	240	31	79	0.392	8	29	0.276	20	27	0.741	10	25	35	16	14	1	17	16	90
