Game_ID	GAME_DATE	Team_ID_x	WL_x	PTS_x	MATCHUP	Team_ID_y	WL_y	PTS_y	ELO_x	ELO_y
22100025	2021-10-22	1610612747	L	105	LAL vs. PHX	1610612756	W	115	1462.0	1528.0
22100026	2021-10-22	1610612758	L	101	SAC vs. UTA	1610612762	W	110	1369.0	1568.0
22100027	2021-10-23	1610612737	L	95	ATL @ CLE	1610612739	W	101	1491.0	1226.0
22100028	2021-10-23	1610612748	L	91	MIA @ IND	1610612754	W	102	1494.0	1392.0
22100029	2021-10-23	1610612742	W	103	DAL @ TOR	1610612761	L	95	1460.0	1370.0
22100030	2021-10-23	1610612741	W	97	CHI vs. DET	1610612765	L	82	1420.0	1265.0
22100031	2021-10-23	1610612740	L	89	NOP @ MIN	1610612750	W	96	1365.0	1340.0
22100032	2021-10-23	1610612749	W	121	MIL @ SAS	1610612759	L	111	1511.0	1392.0
22100033	2021-10-23	1610612756	L	105	PHX @ POR	1610612757	W	134	1541.0	1500.0
22100034	2021-10-23	1610612746	L	114	LAC vs. MEM	1610612763	W	120	1519.0	1469.0
22100035	2021-10-24	1610612751	L	95	BKN vs. CHA	1610612766	W	111	1514.0	1366.0
22100036	2021-10-24	1610612752	L	104	NYK vs. ORL	1610612753	W	110	1510.0	1203.0
22100037	2021-10-24	1610612738	W	107	BOS @ HOU	1610612745	L	97	1382.0	1243.0
22100038	2021-10-24	1610612755	W	115	PHI @ OKC	1610612760	L	103	1528.0	1183.0
22100039	2021-10-24	1610612744	W	119	GSW @ SAC	1610612758	L	107	1473.0	1361.0
22100040	2021-10-24	1610612747	W	121	LAL vs. MEM	1610612763	L	118	1449.0	1482.0
22100041	2021-10-25	1610612738	W	140	BOS @ CHA	1610612766	L	129	1393.0	1392.0
22100042	2021-10-25	1610612749	W	119	MIL @ IND	1610612754	L	109	1522.0	1406.0
22100043	2021-10-25	1610612737	W	122	ATL vs. DET	1610612765	L	104	1477.0	1259.0
22100044	2021-10-25	1610612751	W	104	BKN vs. WAS	1610612764	L	90	1488.0	1436.0
22100045	2021-10-25	1610612748	W	107	MIA vs. ORL	1610612753	L	90	1480.0	1220.0
22100046	2021-10-25	1610612741	W	111	CHI @ TOR	1610612761	L	108	1426.0	1359.0
22100047	2021-10-25	1610612740	W	107	NOP @ MIN	1610612750	L	98	1356.0	1349.0
22100048	2021-10-25	1610612739	W	99	CLE @ DEN	1610612743	L	87	1240.0	1548.0
22100049	2021-10-25	1610612746	W	116	LAC vs. POR	1610612757	L	86	1506.0	1520.0
22100050	2021-10-26	1610612752	W	112	NYK vs. PHI	1610612755	L	99	1493.0	1533.0
22100051	2021-10-26	1610612744	W	106	GSW @ OKC	1610612760	L	98	1486.0	1178.0
22100052	2021-10-26	1610612742	W	116	DAL vs. HOU	1610612745	L	106	1471.0	1232.0
22100053	2021-10-26	1610612747	W	125	LAL @ SAS	1610612759	L	121	1455.0	1381.0
22100054	2021-10-26	1610612743	L	110	DEN @ UTA	1610612762	W	122	1523.0	1576.0
22100055	2021-10-27	1610612753	L	111	ORL vs. CHA	1610612766	W	120	1216.0	1375.0
22100056	2021-10-27	1610612738	L	107	BOS vs. WAS	1610612764	W	116	1410.0	1427.0
22100057	2021-10-27	1610612748	W	106	MIA @ BKN	1610612751	L	93	1484.0	1497.0
22100058	2021-10-27	1610612754	L	100	IND @ TOR	1610612761	W	118	1394.0	1352.0
22100059	2021-10-27	1610612737	W	102	ATL @ NOP	1610612740	L	99	1482.0	1371.0
22100060	2021-10-27	1610612749	L	108	MIL vs. MIN	1610612750	W	113	1534.0	1334.0
22100061	2021-10-27	1610612747	L	115	LAL @ OKC	1610612760	W	123	1463.0	1173.0
22100062	2021-10-27	1610612756	L	107	PHX vs. SAC	1610612758	W	110	1521.0	1348.0
22100063	2021-10-27	1610612757	W	116	POR vs. MEM	1610612763	L	96	1501.0	1476.0
22100064	2021-10-27	1610612739	W	92	CLE @ LAC	1610612746	L	79	1265.0	1525.0
22100065	2021-10-28	1610612755	W	110	PHI vs. DET	1610612765	L	102	1520.0	1254.0
22100066	2021-10-28	1610612737	L	111	ATL @ WAS	1610612764	W	122	1488.0	1441.0
22100067	2021-10-28	1610612741	L	103	CHI vs. NYK	1610612752	W	104	1433.0	1506.0
22100068	2021-10-28	1610612745	L	91	HOU vs. UTA	1610612762	W	122	1229.0	1585.0
22100069	2021-10-28	1610612742	W	104	DAL vs. SAS	1610612759	L	99	1474.0	1373.0
22100070	2021-10-28	1610612744	L	101	GSW vs. MEM	1610612763	W	104	1491.0	1463.0
22100071	2021-10-29	1610612753	L	109	ORL @ TOR	1610612761	W	110	1207.0	1367.0
22100072	2021-10-29	1610612751	W	105	BKN vs. IND	1610612754	L	98	1478.0	1379.0
22100073	2021-10-29	1610612748	W	114	MIA vs. CHA	1610612766	L	99	1503.0	1384.0
22100074	2021-10-29	1610612740	L	109	NOP vs. SAC	1610612758	W	113	1365.0	1359.0
22100075	2021-10-29	1610612742	L	75	DAL @ DEN	1610612743	W	106	1478.0	1514.0
22100076	2021-10-29	1610612746	L	92	LAC @ POR	1610612757	W	111	1499.0	1514.0
22100077	2021-10-29	1610612739	L	101	CLE @ LAL	1610612747	W	113	1291.0	1446.0
22100078	2021-10-30	1610612738	L	112	BOS @ WAS	1610612764	W	115	1396.0	1453.0
22100079	2021-10-30	1610612753	L	103	ORL @ DET	1610612765	W	110	1205.0	1251.0
22100080	2021-10-30	1610612740	L	117	NOP vs. NYK	1610612752	W	123	1355.0	1511.0
22100081	2021-10-30	1610612754	L	94	IND vs. TOR	1610612761	W	97	1374.0	1369.0
22100082	2021-10-30	1610612737	L	94	ATL @ PHI	1610612755	W	122	1476.0	1523.0
22100083	2021-10-30	1610612741	W	107	CHI vs. UTA	1610612762	L	99	1428.0	1593.0
22100084	2021-10-30	1610612748	W	129	MIA @ MEM	1610612763	L	103	1510.0	1472.0
22100085	2021-10-30	1610612749	L	93	MIL vs. SAS	1610612759	W	102	1519.0	1369.0
22100086	2021-10-30	1610612744	W	103	GSW vs. OKC	1610612760	L	82	1482.0	1190.0
22100087	2021-10-30	1610612743	W	93	DEN @ MIN	1610612750	L	91	1530.0	1349.0
22100088	2021-10-30	1610612739	L	92	CLE @ PHX	1610612756	W	101	1285.0	1510.0
22100089	2021-10-31	1610612742	W	105	DAL vs. SAC	1610612758	L	99	1462.0	1369.0
22100090	2021-10-31	1610612757	L	113	POR @ CHA	1610612766	W	125	1527.0	1377.0
22100091	2021-10-31	1610612749	L	95	MIL vs. UTA	1610612762	W	107	1500.0	1579.0
22100092	2021-10-31	1610612751	W	117	BKN vs. DET	1610612765	L	91	1483.0	1258.0
22100093	2021-10-31	1610612745	L	85	HOU @ LAL	1610612747	W	95	1221.0	1452.0
22100094	2021-11-01	1610612739	W	113	CLE @ CHA	1610612766	L	110	1282.0	1393.0
22100095	2021-11-01	1610612754	W	131	IND vs. SAS	1610612759	L	118	1365.0	1388.0
22100096	2021-11-01	1610612755	W	113	PHI vs. POR	1610612757	L	103	1537.0	1511.0
22100097	2021-11-01	1610612737	W	118	ATL vs. WAS	1610612764	L	111	1462.0	1457.0
22100098	2021-11-01	1610612738	L	114	BOS vs. CHI	1610612741	W	128	1392.0	1442.0
22100099	2021-11-01	1610612752	L	104	NYK vs. TOR	1610612761	W	113	1519.0	1378.0
22100100	2021-11-01	1610612743	L	97	DEN @ MEM	1610612763	W	106	1534.0	1447.0
22100101	2021-11-01	1610612750	L	97	MIN vs. ORL	1610612753	W	115	1345.0	1198.0
22100102	2021-11-01	1610612746	W	99	LAC vs. OKC	1610612760	L	94	1486.0	1186.0
22100103	2021-11-02	1610612749	W	117	MIL @ DET	1610612765	L	89	1486.0	1252.0
22100104	2021-11-02	1610612742	L	110	DAL vs. MIA	1610612748	W	125	1467.0	1535.0
22100105	2021-11-02	1610612758	L	113	SAC @ UTA	1610612762	W	119	1364.0	1593.0
22100106	2021-11-02	1610612740	L	100	NOP @ PHX	1610612756	W	112	1347.0	1513.0
22100107	2021-11-02	1610612745	L	117	HOU @ LAL	1610612747	W	119	1217.0	1456.0
22100108	2021-11-03	1610612739	W	107	CLE vs. POR	1610612757	L	104	1292.0	1502.0
22100109	2021-11-03	1610612752	L	98	NYK @ IND	1610612754	W	111	1500.0	1377.0
22100110	2021-11-03	1610612738	W	92	BOS @ ORL	1610612753	L	79	1375.0	1226.0
22100111	2021-11-03	1610612741	L	98	CHI @ PHI	1610612755	W	103	1459.0	1546.0
22100112	2021-11-03	1610612761	W	109	TOR @ WAS	1610612764	L	100	1397.0	1449.0
22100113	2021-11-03	1610612737	L	108	ATL @ BKN	1610612751	W	117	1470.0	1489.0
22100114	2021-11-03	1610612743	L	106	DEN @ MEM	1610612763	W	108	1522.0	1459.0
22100115	2021-11-03	1610612746	W	126	LAC @ MIN	1610612750	L	115	1488.0	1317.0
22100116	2021-11-03	1610612742	W	109	DAL @ SAS	1610612759	L	108	1450.0	1376.0
22100117	2021-11-03	1610612744	W	114	GSW vs. CHA	1610612766	L	92	1486.0	1383.0
22100118	2021-11-03	1610612740	L	99	NOP @ SAC	1610612758	W	112	1342.0	1361.0
22100119	2021-11-04	1610612755	W	109	PHI @ DET	1610612765	L	98	1551.0	1238.0
22100120	2021-11-04	1610612737	L	98	ATL vs. UTA	1610612762	W	116	1462.0	1596.0
22100121	2021-11-04	1610612738	W	95	BOS @ MIA	1610612748	L	78	1387.0	1552.0
22100122	2021-11-04	1610612745	L	111	HOU @ PHX	1610612756	W	123	1215.0	1518.0
22100123	2021-11-04	1610612747	L	104	LAL vs. OKC	1610612760	W	107	1458.0	1184.0
22100124	2021-11-05	1610612751	W	96	BKN @ DET	1610612765	L	90	1497.0	1232.0
22100125	2021-11-05	1610612753	L	89	ORL vs. SAS	1610612759	W	102	1214.0	1371.0
22100126	2021-11-05	1610612763	L	87	MEM @ WAS	1610612764	W	115	1464.0	1433.0
22100127	2021-11-05	1610612739	W	102	CLE @ TOR	1610612761	L	101	1301.0	1413.0
22100128	2021-11-05	1610612749	L	98	MIL vs. NYK	1610612752	W	113	1500.0	1484.0
22100129	2021-11-05	1610612746	W	104	LAC @ MIN	1610612750	L	84	1498.0	1307.0
22100130	2021-11-05	1610612740	L	85	NOP @ GSW	1610612744	W	126	1332.0	1496.0
22100131	2021-11-05	1610612754	L	106	IND @ POR	1610612757	W	110	1393.0	1493.0
22100132	2021-11-05	1610612758	W	140	SAC vs. CHA	1610612766	L	110	1371.0	1373.0
22100133	2021-11-06	1610612743	W	95	DEN vs. HOU	1610612745	L	94	1517.0	1212.0
22100134	2021-11-06	1610612748	W	118	MIA vs. UTA	1610612762	L	115	1524.0	1611.0
22100135	2021-11-06	1610612741	L	105	CHI vs. PHI	1610612755	W	114	1454.0	1557.0
22100136	2021-11-06	1610612738	L	104	BOS @ DAL	1610612742	W	107	1415.0	1455.0
22100137	2021-11-06	1610612737	L	117	ATL @ PHX	1610612756	W	121	1447.0	1521.0
22100138	2021-11-06	1610612747	L	90	LAL @ POR	1610612757	W	105	1446.0	1497.0
22100139	2021-11-07	1610612751	W	116	BKN @ TOR	1610612761	L	103	1502.0	1406.0
22100140	2021-11-07	1610612739	W	126	CLE @ NYK	1610612752	L	109	1308.0	1504.0
22100141	2021-11-07	1610612753	W	107	ORL vs. UTA	1610612762	L	100	1202.0	1604.0
22100142	2021-11-07	1610612749	L	94	MIL @ WAS	1610612764	W	101	1480.0	1452.0
22100143	2021-11-07	1610612754	W	94	IND @ SAC	1610612758	L	91	1389.0	1389.0
22100144	2021-11-07	1610612759	L	94	SAS @ OKC	1610612760	W	99	1383.0	1196.0
22100145	2021-11-07	1610612744	W	120	GSW vs. HOU	1610612745	L	107	1507.0	1211.0
22100146	2021-11-07	1610612746	W	120	LAC vs. CHA	1610612766	L	106	1511.0	1355.0
22100147	2021-11-08	1610612752	W	103	NYK @ PHI	1610612755	L	96	1476.0	1568.0
22100148	2021-11-08	1610612741	W	118	CHI vs. BKN	1610612751	L	95	1443.0	1516.0
22100149	2021-11-08	1610612750	L	118	MIN @ MEM	1610612763	W	125	1294.0	1445.0
22100150	2021-11-08	1610612740	L	92	NOP @ DAL	1610612742	W	108	1321.0	1459.0
22100151	2021-11-08	1610612743	W	113	DEN vs. MIA	1610612748	L	96	1518.0	1531.0
22100152	2021-11-08	1610612737	L	113	ATL @ GSW	1610612744	W	127	1443.0	1510.0
22100153	2021-11-08	1610612756	W	109	PHX @ SAC	1610612758	L	104	1525.0	1380.0
22100154	2021-11-08	1610612747	W	126	LAL vs. CHA	1610612766	L	123	1436.0	1349.0
22100155	2021-11-09	1610612749	W	118	MIL @ PHI	1610612755	L	109	1471.0	1553.0
22100156	2021-11-09	1610612737	L	98	ATL @ UTA	1610612762	W	110	1434.0	1586.0
22100157	2021-11-09	1610612746	W	117	LAC vs. POR	1610612757	L	109	1517.0	1507.0
22100158	2021-11-10	1610612739	L	94	CLE vs. WAS	1610612764	W	97	1336.0	1461.0
22100159	2021-11-10	1610612751	W	123	BKN @ ORL	1610612753	L	90	1497.0	1220.0
22100160	2021-11-10	1610612738	W	104	BOS vs. TOR	1610612761	L	88	1411.0	1392.0
22100161	2021-11-10	1610612749	W	112	MIL @ NYK	1610612752	L	100	1488.0	1491.0
22100162	2021-11-10	1610612745	L	104	HOU vs. DET	1610612765	W	112	1208.0	1227.0
22100163	2021-11-10	1610612741	W	117	CHI vs. DAL	1610612742	L	107	1462.0	1466.0
22100164	2021-11-10	1610612763	L	108	MEM vs. CHA	1610612766	W	118	1449.0	1345.0
22100165	2021-11-10	1610612740	L	100	NOP vs. OKC	1610612760	W	108	1314.0	1207.0
22100166	2021-11-10	1610612758	L	117	SAC @ SAS	1610612759	W	136	1373.0	1372.0
22100167	2021-11-10	1610612743	W	101	DEN vs. IND	1610612754	L	98	1531.0	1398.0
22100168	2021-11-10	1610612756	W	119	PHX vs. POR	1610612757	L	109	1532.0	1499.0
22100169	2021-11-10	1610612744	W	123	GSW vs. MIN	1610612750	L	110	1519.0	1290.0
22100170	2021-11-10	1610612747	W	120	LAL vs. MIA	1610612748	L	117	1440.0	1518.0
22100171	2021-11-11	1610612755	L	109	PHI vs. TOR	1610612761	W	115	1536.0	1380.0
22100172	2021-11-11	1610612754	W	111	IND @ UTA	1610612762	L	100	1395.0	1592.0
22100173	2021-11-11	1610612746	W	112	LAC vs. MIA	1610612748	L	109	1525.0	1511.0
22100174	2021-11-12	1610612752	L	96	NYK @ CHA	1610612766	W	104	1473.0	1364.0
22100175	2021-11-12	1610612738	W	122	BOS vs. MIL	1610612749	L	113	1423.0	1506.0
22100176	2021-11-12	1610612739	W	98	CLE vs. DET	1610612765	L	78	1330.0	1240.0
22100177	2021-11-12	1610612745	L	92	HOU vs. POR	1610612757	W	104	1195.0	1491.0
22100178	2021-11-12	1610612756	W	119	PHX @ MEM	1610612763	L	94	1540.0	1430.0
22100179	2021-11-12	1610612740	L	112	NOP vs. BKN	1610612751	W	120	1297.0	1509.0
22100180	2021-11-12	1610612758	L	103	SAC @ OKC	1610612760	W	105	1359.0	1224.0
22100181	2021-11-12	1610612742	W	123	DAL @ SAS	1610612759	L	109	1456.0	1386.0
22100182	2021-11-12	1610612737	L	96	ATL @ DEN	1610612743	W	105	1428.0	1534.0
22100183	2021-11-12	1610612741	L	93	CHI @ GSW	1610612744	W	119	1472.0	1523.0
22100184	2021-11-12	1610612747	L	83	LAL vs. MIN	1610612750	W	107	1447.0	1286.0
22100185	2021-11-13	1610612748	W	111	MIA @ UTA	1610612762	L	105	1506.0	1570.0
22100186	2021-11-13	1610612754	W	118	IND vs. PHI	1610612755	L	113	1417.0	1521.0
22100187	2021-11-13	1610612753	L	92	ORL vs. WAS	1610612764	W	104	1208.0	1467.0
22100188	2021-11-13	1610612740	W	112	NOP vs. MEM	1610612763	L	101	1290.0	1410.0
22100189	2021-11-13	1610612761	L	121	TOR vs. DET	1610612765	W	127	1395.0	1230.0
22100190	2021-11-13	1610612738	L	89	BOS @ CLE	1610612739	W	91	1435.0	1340.0
22100191	2021-11-13	1610612746	W	129	LAC vs. MIN	1610612750	L	102	1530.0	1319.0
22100192	2021-11-14	1610612747	W	114	LAL vs. SAS	1610612759	L	106	1414.0	1370.0
22100193	2021-11-14	1610612737	W	120	ATL vs. MIL	1610612749	L	100	1422.0	1494.0
22100194	2021-11-14	1610612744	L	102	GSW @ CHA	1610612766	W	106	1537.0	1376.0
22100195	2021-11-14	1610612745	L	89	HOU vs. PHX	1610612756	W	115	1189.0	1560.0
22100196	2021-11-14	1610612751	W	120	BKN @ OKC	1610612760	L	96	1516.0	1231.0
22100197	2021-11-14	1610612743	W	124	DEN vs. POR	1610612757	L	95	1540.0	1497.0
22100198	2021-11-14	1610612741	W	100	CHI @ LAC	1610612746	L	90	1458.0	1537.0
22100199	2021-11-15	1610612738	W	98	BOS @ CLE	1610612739	L	92	1429.0	1346.0
22100200	2021-11-15	1610612758	W	129	SAC @ DET	1610612765	L	107	1352.0	1246.0
22100201	2021-11-15	1610612740	L	100	NOP @ WAS	1610612764	W	105	1305.0	1475.0
22100202	2021-11-15	1610612737	W	129	ATL vs. ORL	1610612753	L	111	1440.0	1200.0
22100203	2021-11-15	1610612752	W	92	NYK vs. IND	1610612754	L	84	1461.0	1426.0
22100204	2021-11-15	1610612742	W	111	DAL vs. DEN	1610612743	L	101	1472.0	1555.0
22100205	2021-11-15	1610612745	L	102	HOU @ MEM	1610612763	W	136	1182.0	1395.0
22100206	2021-11-15	1610612750	L	96	MIN vs. PHX	1610612756	W	99	1312.0	1567.0
22100207	2021-11-15	1610612748	W	103	MIA @ OKC	1610612760	L	90	1520.0	1221.0
22100208	2021-11-15	1610612757	W	118	POR vs. TOR	1610612761	L	113	1482.0	1379.0
22100209	2021-11-15	1610612741	W	121	CHI @ LAL	1610612747	L	103	1476.0	1421.0
22100210	2021-11-16	1610612744	W	117	GSW @ BKN	1610612751	L	99	1527.0	1526.0
22100211	2021-11-16	1610612755	L	85	PHI @ UTA	1610612762	W	120	1512.0	1556.0
22100212	2021-11-16	1610612746	W	106	LAC vs. SAS	1610612759	L	92	1519.0	1363.0
22100213	2021-11-17	1610612764	L	87	WAS @ CHA	1610612766	W	97	1478.0	1386.0
22100214	2021-11-17	1610612754	L	89	IND @ DET	1610612765	W	97	1419.0	1227.0
22100215	2021-11-17	1610612737	W	110	ATL vs. BOS	1610612738	L	99	1445.0	1439.0
22100216	2021-11-17	1610612739	L	99	CLE @ BKN	1610612751	W	109	1336.0	1504.0
22100217	2021-11-17	1610612740	L	98	NOP @ MIA	1610612748	W	113	1302.0	1527.0
22100218	2021-11-17	1610612752	L	98	NYK vs. ORL	1610612753	W	104	1468.0	1195.0
22100219	2021-11-17	1610612747	L	102	LAL @ MIL	1610612749	W	109	1402.0	1476.0
22100220	2021-11-17	1610612750	W	107	MIN vs. SAC	1610612758	L	97	1308.0	1371.0
22100221	2021-11-17	1610612745	L	89	HOU @ OKC	1610612760	W	101	1174.0	1214.0
22100222	2021-11-17	1610612742	L	98	DAL @ PHX	1610612756	W	105	1485.0	1571.0
22100223	2021-11-17	1610612741	L	107	CHI @ POR	1610612757	W	112	1495.0	1486.0
22100224	2021-11-18	1610612739	L	89	CLE vs. GSW	1610612744	W	104	1331.0	1549.0
22100225	2021-11-18	1610612748	W	112	MIA vs. WAS	1610612764	L	97	1532.0	1465.0
22100226	2021-11-18	1610612746	L	108	LAC @ MEM	1610612763	W	120	1525.0	1403.0
22100227	2021-11-18	1610612750	W	115	MIN vs. SAS	1610612759	L	90	1320.0	1357.0
22100228	2021-11-18	1610612743	L	89	DEN vs. PHI	1610612755	W	103	1542.0	1495.0
22100229	2021-11-18	1610612761	L	103	TOR @ UTA	1610612762	W	119	1375.0	1573.0
22100230	2021-11-19	1610612754	L	118	IND @ CHA	1610612766	W	121	1404.0	1399.0
22100231	2021-11-19	1610612744	W	105	GSW @ DET	1610612765	L	102	1559.0	1242.0
22100232	2021-11-19	1610612738	W	130	BOS vs. LAL	1610612747	L	108	1429.0	1396.0
22100233	2021-11-19	1610612751	W	115	BKN vs. ORL	1610612753	L	113	1509.0	1212.0
22100234	2021-11-19	1610612749	W	96	MIL vs. OKC	1610612760	L	89	1482.0	1223.0
22100235	2021-11-19	1610612740	W	94	NOP vs. LAC	1610612746	L	81	1297.0	1510.0
22100236	2021-11-19	1610612741	W	114	CHI @ DEN	1610612743	L	108	1488.0	1521.0
22100237	2021-11-19	1610612742	L	104	DAL @ PHX	1610612756	W	112	1479.0	1577.0
22100238	2021-11-19	1610612758	L	89	SAC vs. TOR	1610612761	W	108	1359.0	1370.0
22100239	2021-11-20	1610612745	L	99	HOU @ NYK	1610612752	W	106	1165.0	1451.0
22100240	2021-11-20	1610612740	L	94	NOP @ IND	1610612754	W	111	1317.0	1399.0
22100241	2021-11-20	1610612748	L	100	MIA @ WAS	1610612764	W	103	1541.0	1456.0
22100242	2021-11-20	1610612737	W	115	ATL vs. CHA	1610612766	L	105	1455.0	1404.0
22100243	2021-11-20	1610612738	W	111	BOS vs. OKC	1610612760	L	105	1442.0	1220.0
22100244	2021-11-20	1610612749	W	117	MIL vs. ORL	1610612753	L	108	1485.0	1211.0
22100245	2021-11-20	1610612750	W	138	MIN vs. MEM	1610612763	L	95	1338.0	1418.0
22100246	2021-11-20	1610612755	L	111	PHI @ POR	1610612757	W	118	1516.0	1493.0
22100247	2021-11-20	1610612758	L	105	SAC vs. UTA	1610612762	W	123	1337.0	1578.0
22100248	2021-11-21	1610612742	L	91	DAL @ LAC	1610612746	W	97	1473.0	1490.0
22100249	2021-11-21	1610612747	W	121	LAL @ DET	1610612765	L	116	1383.0	1239.0
22100250	2021-11-21	1610612741	W	109	CHI vs. NYK	1610612752	L	103	1501.0	1453.0
22100251	2021-11-21	1610612743	L	97	DEN @ PHX	1610612756	W	126	1508.0	1583.0
22100252	2021-11-21	1610612744	W	119	GSW vs. TOR	1610612761	L	104	1562.0	1392.0
22100253	2021-11-22	1610612739	L	112	CLE vs. BKN	1610612751	W	117	1321.0	1510.0
22100254	2021-11-22	1610612764	L	103	WAS vs. CHA	1610612766	W	109	1463.0	1396.0
22100255	2021-11-22	1610612737	W	113	ATL vs. OKC	1610612760	L	101	1463.0	1217.0
22100256	2021-11-22	1610612738	W	108	BOS vs. HOU	1610612745	L	90	1445.0	1163.0
22100257	2021-11-22	1610612741	L	77	CHI vs. IND	1610612754	W	109	1507.0	1408.0
22100258	2021-11-22	1610612749	W	123	MIL vs. ORL	1610612753	L	92	1488.0	1208.0
22100259	2021-11-22	1610612740	L	96	NOP vs. MIN	1610612750	W	110	1308.0	1366.0
22100260	2021-11-22	1610612756	W	115	PHX @ SAS	1610612759	L	111	1596.0	1339.0
22100261	2021-11-22	1610612762	L	118	UTA vs. MEM	1610612763	W	119	1588.0	1390.0
22100262	2021-11-22	1610612755	W	102	PHI @ SAC	1610612758	L	94	1507.0	1327.0
22100263	2021-11-23	1610612748	W	100	MIA @ DET	1610612765	L	92	1534.0	1232.0
22100264	2021-11-23	1610612747	L	100	LAL @ NYK	1610612752	W	106	1390.0	1447.0
22100265	2021-11-23	1610612743	L	100	DEN @ POR	1610612757	W	119	1495.0	1502.0
22100266	2021-11-23	1610612742	W	112	DAL @ LAC	1610612746	L	104	1466.0	1497.0
22100267	2021-11-24	1610612739	L	115	CLE vs. PHX	1610612756	W	120	1315.0	1600.0
22100268	2021-11-24	1610612747	W	124	LAL @ IND	1610612754	L	116	1384.0	1444.0
22100269	2021-11-24	1610612753	L	99	ORL vs. CHA	1610612766	W	106	1203.0	1410.0
22100270	2021-11-24	1610612738	L	104	BOS vs. BKN	1610612751	W	123	1449.0	1516.0
22100271	2021-11-24	1610612741	L	113	CHI @ HOU	1610612745	W	118	1471.0	1159.0
22100272	2021-11-24	1610612761	W	126	TOR @ MEM	1610612763	L	113	1386.0	1398.0
22100273	2021-11-24	1610612749	W	114	MIL vs. DET	1610612765	L	93	1493.0	1227.0
22100274	2021-11-24	1610612748	L	101	MIA @ MIN	1610612750	W	113	1539.0	1382.0
22100275	2021-11-24	1610612740	W	127	NOP vs. WAS	1610612764	L	102	1292.0	1449.0
22100276	2021-11-24	1610612760	L	104	OKC vs. UTA	1610612762	W	110	1213.0	1580.0
22100277	2021-11-24	1610612737	W	124	ATL @ SAS	1610612759	L	106	1467.0	1335.0
22100278	2021-11-24	1610612744	W	116	GSW vs. PHI	1610612755	L	96	1568.0	1515.0
22100279	2021-11-24	1610612757	L	121	POR @ SAC	1610612758	W	125	1515.0	1319.0
22100280	2021-11-26	1610612746	W	107	LAC vs. DET	1610612765	L	96	1482.0	1223.0
22100281	2021-11-26	1610612750	L	115	MIN @ CHA	1610612766	W	133	1399.0	1417.0
22100282	2021-11-26	1610612752	L	97	NYK vs. PHX	1610612756	W	118	1453.0	1604.0
22100283	2021-11-26	1610612741	W	123	CHI @ ORL	1610612753	L	88	1457.0	1196.0
22100284	2021-11-26	1610612754	W	114	IND vs. TOR	1610612761	L	97	1428.0	1405.0
22100285	2021-11-26	1610612737	W	132	ATL @ MEM	1610612763	L	100	1482.0	1379.0
22100286	2021-11-26	1610612760	L	99	OKC vs. WAS	1610612764	W	101	1210.0	1424.0
22100287	2021-11-26	1610612738	L	88	BOS @ SAS	1610612759	W	96	1430.0	1320.0
